,Date,Temperature,CO2
70,10/03/2004,12.620056493436008,1.5825923787097014
71,11/03/2004,21.50971690974055,1.7973248596117484
72,12/03/2004,31.901946367269147,2.355602570278566
73,13/03/2004,18.001409266760373,0.5278537135227932
74,14/03/2004,32.136943266813375,2.441267817169371
75,15/03/2004,-1.9,1.1751773657753621
76,16/03/2004,25.576967259332484,0.36101200441169135
77,17/03/2004,19.086638804139444,2.621305396833394
78,18/03/2004,15.676961395832805,4.033151891816483
79,19/03/2004,19.128270822611633,2.8540671480843454
80,20/03/2004,0.7633897882508229,3.1587358446086236
81,21/03/2004,16.377661404680104,0.9390727919619404
82,22/03/2004,21.471888656650037,0.0
83,23/03/2004,31.37076063886626,4.030789651230274
84,24/03/2004,13.740406312861825,4.898565003650971
85,25/03/2004,11.17711971398943,4.1117728392127875
86,26/03/2004,13.886252587244318,1.2232862559435165
87,27/03/2004,26.40276669019037,0.0
88,28/03/2004,21.221396935643053,0.10101159748659083
89,29/03/2004,13.638925428145876,0.0
90,30/03/2004,22.851066508279402,1.5744807839050825
91,31/03/2004,19.175229176837618,4.20844231478842
92,01/04/2004,26.873013919205377,1.5217663704858762
93,02/04/2004,12.117214636716334,2.2044296451175005
94,03/04/2004,15.423878912439505,3.854674380374865
95,04/04/2004,14.85468430699102,1.1182551304327388
96,05/04/2004,5.3918952103631455,4.869376457222915
97,06/04/2004,20.933197636986474,4.802588519079935
98,07/04/2004,20.623499446304354,1.5379898278716635
99,08/04/2004,18.362991642227186,0.8515788663293388
100,09/04/2004,16.24592822592323,2.8116432753688176
101,10/04/2004,5.817110423204664,1.2052365988818543
102,11/04/2004,14.602640714478909,0.0
103,12/04/2004,15.290934635151654,3.709590928883864
104,13/04/2004,11.232023094071433,3.6099691737294926
105,14/04/2004,16.893334885423254,1.9786955317147759
106,15/04/2004,21.886453037285392,0.0
107,16/04/2004,34.976841677055944,0.0
108,17/04/2004,19.85972049395709,1.904457609287521
109,18/04/2004,20.592543926708778,0.9709922947657526
110,19/04/2004,17.660314036226982,1.2151263293977062
111,20/04/2004,1.3710190490178924,3.31093410795716
112,21/04/2004,18.083655376422964,2.8669058548825763
113,22/04/2004,18.849789200903498,3.8585886226795196
114,23/04/2004,40.07346907355509,0.21642154419959625
115,24/04/2004,16.61887464518121,1.2118995078186856
116,25/04/2004,20.981130106982175,2.90657907530556
117,26/04/2004,18.011250623398006,2.428540295574602
118,27/04/2004,7.995929005091929,4.095741428659076
119,28/04/2004,28.411372665243142,2.3861928282639786
120,29/04/2004,24.95898876892138,4.581199596290615
121,30/04/2004,25.304314915990048,2.569904571573467
122,01/05/2004,10.28601351030811,3.372751424063372
123,02/05/2004,30.707471078327693,1.2421538881231544
124,03/05/2004,5.9365177986952915,1.761551731248584
125,04/05/2004,23.501018927866866,3.1402338964555003
126,05/05/2004,37.66418718000632,4.219666975540468
127,06/05/2004,9.569297274232046,2.8608441485212275
128,07/05/2004,13.316221761611684,1.6117007469087679
129,08/05/2004,19.197961416012397,3.8573467947021873
130,09/05/2004,13.87107361966985,0.0
131,10/05/2004,4.622189699865913,0.0
132,11/05/2004,18.92338514679191,2.787651149628042
133,12/05/2004,8.93543937314025,1.7612767264076796
134,13/05/2004,22.500652284091878,2.670609679695494
135,14/05/2004,10.19736751003588,1.8386157183409055
136,15/05/2004,32.00702945750589,2.6174586811090226
137,16/05/2004,11.400045064704443,0.48737451049728997
138,17/05/2004,15.473344329735593,2.616751996234411
139,18/05/2004,25.502907431806136,3.2685758902814177
140,19/05/2004,7.446692576994602,3.6162781975925844
141,20/05/2004,20.326781527776085,4.835584812365948
142,21/05/2004,29.862665434381903,2.1149048847603997
143,22/05/2004,4.120350604300031,2.1607442089144855
144,23/05/2004,19.9485366560849,0.0
145,24/05/2004,20.613143985206207,0.9224964578375805
146,25/05/2004,25.22297929499033,1.4427048646489125
147,26/05/2004,7.392936835242319,3.354534337189078
148,27/05/2004,6.655403020272555,0.8001208916222681
149,28/05/2004,22.92767745275005,2.96402048756541
150,29/05/2004,20.940832084217593,1.737090480431446
151,30/05/2004,20.53021091142542,1.4671738495618445
152,31/05/2004,21.37769977426959,2.1222783890599124
153,01/06/2004,12.311771776151065,1.1381497851514744
154,02/06/2004,20.369120594754854,1.0799049080776792
155,03/06/2004,20.906279080580855,0.0
156,04/06/2004,12.008594411226628,1.3583345698967835
157,05/06/2004,34.79656591227378,1.0015945778446411
158,06/06/2004,22.502776322111732,0.9462219503966424
159,07/06/2004,7.7960983215005335,2.3805596835771943
160,08/06/2004,24.116586631672586,2.752283317971632
161,09/06/2004,9.709327425478552,2.09660162644795
162,10/06/2004,25.26945152206737,3.270114488531303
163,11/06/2004,28.550679550880556,2.6245565059182527
164,12/06/2004,11.069467565168765,1.2859115036786408
165,13/06/2004,26.826478725116843,1.0279054322112842
166,14/06/2004,21.963558029290677,2.2205732148079678
167,15/06/2004,25.578359692049894,2.6217968328429646
168,16/06/2004,35.07052465078565,3.888881449605491
169,17/06/2004,16.150532694441193,3.5711078504389926
170,18/06/2004,11.660743762999587,0.9070259346547072
171,19/06/2004,10.461534373873542,1.582741183801925
172,20/06/2004,11.112497929192195,2.7713275564854647
173,21/06/2004,17.63685775865634,3.3817160235879142
174,22/06/2004,21.330922815209675,3.1833246756911144
175,23/06/2004,20.76159423581545,1.641366721795178
176,24/06/2004,25.623607408743048,0.0
177,25/06/2004,18.432663217285132,0.20363940661230373
178,26/06/2004,31.15561057940637,2.158779838947245
179,27/06/2004,15.980349148649715,2.2657832064112853
180,28/06/2004,42.342678618942834,0.05027656899475841
181,29/06/2004,23.843795592872873,1.8081133423111262
182,30/06/2004,10.747314031454849,2.710141946792674
183,01/07/2004,8.859582233594482,0.0
184,02/07/2004,22.57908133822798,3.4386055975504317
185,03/07/2004,16.344179758318987,1.159099656597384
186,04/07/2004,24.62396418787867,3.673264769635607
187,05/07/2004,22.497518595798,0.919358188423891
188,06/07/2004,17.67459559526063,0.1610651900269442
189,07/07/2004,10.838848653948553,1.0351617271591689
190,08/07/2004,4.938522589296381,1.5932861489187742
191,09/07/2004,14.37415714760963,1.1422650649463064
192,10/07/2004,25.881642493725046,1.4074645342176124
193,11/07/2004,20.20872978303228,2.253082134839117
194,12/07/2004,7.315319600717393,1.4763820245884522
195,13/07/2004,19.84738302610504,1.637930905307273
196,14/07/2004,21.720996794581133,0.0
197,15/07/2004,10.511497596008994,2.3418510354573825
198,16/07/2004,19.67554696782319,1.6024267935352452
199,17/07/2004,18.83193515352641,4.215538280930852
200,18/07/2004,8.222982745005389,0.2949273901336591
201,19/07/2004,21.47784846992984,0.0
202,20/07/2004,23.270742987889303,2.6899137548969536
203,21/07/2004,27.883463213668254,2.272397012817703
204,22/07/2004,27.6251309646103,0.1890375562917208
205,23/07/2004,6.15009333255629,0.0
206,24/07/2004,10.034849459765006,4.103454465165551
207,25/07/2004,22.86668022407788,3.913891854389176
208,26/07/2004,22.855646117626932,0.0
209,27/07/2004,22.866789910986626,1.0350294346757893
210,28/07/2004,44.6,4.298412419594628
211,29/07/2004,23.36000021374129,1.0075997324119075
212,30/07/2004,28.34727645968931,0.9852284412052994
213,31/07/2004,26.743683239376526,1.3048189130236358
214,01/08/2004,24.070992092917958,0.016115231073553726
215,02/08/2004,15.53333446010409,0.0
216,03/08/2004,25.021133195826113,3.357959694039535
217,04/08/2004,11.49214705747928,0.0
218,05/08/2004,16.22621959431386,2.119783639333381
219,06/08/2004,14.031041843401809,3.102770896474307
220,07/08/2004,19.04095089646017,0.0
221,08/08/2004,38.76116196125416,0.3184473895378699
222,09/08/2004,1.8259262162673409,3.604944056487141
223,10/08/2004,24.378958607569785,2.558947651186692
224,11/08/2004,4.0741353506119395,0.7904578428171607
225,12/08/2004,14.14967201725129,3.588138022588069
226,13/08/2004,27.935566990685025,3.5947291976688662
227,14/08/2004,18.88555758513334,2.153274039727091
228,15/08/2004,8.79906210293413,0.3555156368260135
229,16/08/2004,12.000183664585688,1.103873542515837
230,17/08/2004,24.320115151929933,2.179926529770929
231,18/08/2004,11.86714618614497,1.449604362599405
232,19/08/2004,20.229616372384392,3.1833057781103427
233,20/08/2004,18.720324776363913,0.0
234,21/08/2004,12.562819144305102,0.0
235,22/08/2004,37.25339189443564,2.0176878035931587
236,23/08/2004,23.916675339719262,0.9837951402187798
237,24/08/2004,0.4315347580999642,0.7754465910130477
238,25/08/2004,19.964615136744097,0.0
239,26/08/2004,12.472854175935684,1.7696373000447883
240,27/08/2004,25.846619095187087,1.6584688010401827
241,28/08/2004,11.31819390575673,2.744360213069357
242,29/08/2004,17.304463439537138,1.8455326921641444
243,30/08/2004,22.77793522647976,1.535694621378977
244,31/08/2004,25.964279302513035,3.5493166391160864
245,01/09/2004,7.7166718985001665,0.0
246,02/09/2004,15.363475282909386,2.5643253351156563
247,03/09/2004,14.123056918170342,0.0
248,04/09/2004,12.547549431717998,0.4505355405483582
249,05/09/2004,33.910525642854516,0.0
250,06/09/2004,21.89467444908563,2.9418832036601605
251,07/09/2004,7.181555652774179,1.6390105330283942
252,08/09/2004,26.42449218837364,1.718821681178731
253,09/09/2004,37.06095870213443,0.03789349272695097
254,10/09/2004,27.43668194715795,1.2787812745235083
255,11/09/2004,4.898577213778104,0.5656950189379761
256,12/09/2004,14.041017497292817,2.3291767617395456
257,13/09/2004,29.507335231309554,0.21570209213681757
258,14/09/2004,12.067610189996916,3.78424922005202
259,15/09/2004,22.237693672441154,0.0
260,16/09/2004,25.1594868174381,0.4994952360114404
261,17/09/2004,10.131071551087668,4.31841396011367
262,18/09/2004,17.792094150320878,1.0705233639085352
263,19/09/2004,-1.9,0.0
264,20/09/2004,9.270318522769157,2.0764240531266687
265,21/09/2004,16.087117788990046,1.0086303962157643
266,22/09/2004,7.297263194037342,0.4543666123664054
267,23/09/2004,32.73547499603546,0.05459495873210818
268,24/09/2004,5.686654453451849,5.996179888538338
269,25/09/2004,14.431305048331783,1.3528028293148755
270,26/09/2004,19.472544944497724,0.0
271,27/09/2004,31.047321876733463,4.03628225125173
272,28/09/2004,5.636127920773655,2.679154402279911
273,29/09/2004,28.591026186027854,0.5610805449925949
274,30/09/2004,18.40820858196007,0.30483875161796226
275,01/10/2004,9.649030738940976,2.7751023019169727
276,02/10/2004,22.39918048869622,1.3599273180187643
277,03/10/2004,20.075947322229574,0.0
278,04/10/2004,13.016643915775775,4.4876084247768455
279,05/10/2004,18.934329111673705,1.072288945105989
280,06/10/2004,14.914694616139698,4.0391451905806495
281,07/10/2004,19.320427361271072,3.705280022668924
282,08/10/2004,24.165843924528126,0.20045174459411452
283,09/10/2004,32.32571349814642,3.328196071647489
284,10/10/2004,7.385298927763406,0.7379389641806011
285,11/10/2004,37.15702719683561,0.0
286,12/10/2004,1.0767631124325199,1.0867303518876743
287,13/10/2004,16.977245433574705,2.350983469981171
288,14/10/2004,23.513914812467732,1.0280893847737909
289,15/10/2004,20.799581770892466,1.2674726119603825
290,16/10/2004,12.818074607800217,3.4979082793613365
291,17/10/2004,16.479669142663504,1.9033270142144394
292,18/10/2004,13.963587556984768,0.4429453825344829
293,19/10/2004,13.11249110035692,2.819011785064408
294,20/10/2004,25.821613274732943,2.0435259982375085
295,21/10/2004,21.47103118583967,0.0
296,22/10/2004,12.197971077144853,2.398210873156704
297,23/10/2004,26.26319945341202,2.3420519844101237
298,24/10/2004,21.031934015126634,1.7705218464209387
299,25/10/2004,25.49712152559148,3.1106449794409574
300,26/10/2004,23.878783968815007,0.7057250726112567
301,27/10/2004,10.99604890011499,2.2569793452952407
302,28/10/2004,13.370245071979703,0.0
303,29/10/2004,24.91801280650684,2.365518031706376
304,30/10/2004,23.70868998725915,4.742569526668234
305,31/10/2004,18.133223697523743,0.20991276957295812
306,01/11/2004,19.354078059359626,0.5713274378982367
307,02/11/2004,29.60231356873128,0.6478784553188071
308,03/11/2004,13.093001871520844,1.939466672028017
309,04/11/2004,23.14985653378999,0.10508068758558009
310,05/11/2004,16.532040039356165,2.3872855445276775
311,06/11/2004,16.395243362077615,3.041668163354479
312,07/11/2004,28.022353614865693,2.5611855884622696
313,08/11/2004,25.60800194255876,0.0
314,09/11/2004,25.502840472275416,3.26973389859457
315,10/11/2004,29.84796926032866,3.1808613888081734
316,11/11/2004,18.503337365746155,3.0160235228922305
317,12/11/2004,24.34091674902179,2.312858784688223
318,13/11/2004,15.577517014822831,2.078142685735528
319,14/11/2004,21.180903828474808,3.3269652907711853
320,15/11/2004,17.1683904472303,4.6971398682693195
321,16/11/2004,19.174508614347626,0.2742080443394743
322,17/11/2004,23.57432488687377,3.3972880460661252
323,18/11/2004,11.091209012082716,1.6070183144457009
324,19/11/2004,36.79803613577796,1.5402013086618642
325,20/11/2004,9.432566788578379,0.0
326,21/11/2004,7.5939743259796675,1.301697499717319
327,22/11/2004,28.546398575613924,0.20620934592692386
328,23/11/2004,25.30988574595315,1.026370706280248
329,24/11/2004,23.83012762210341,0.05103458003039241
330,25/11/2004,23.867449425901192,1.0493514418352676
331,26/11/2004,18.2096640815904,1.1151568372479557
332,27/11/2004,10.393174309530043,1.8883524274931305
333,28/11/2004,18.987343651295742,0.0
334,29/11/2004,12.337058213166493,0.0
335,30/11/2004,26.93019959943465,2.2960561443898433
336,01/12/2004,17.019001147916857,0.5134590999553574
337,02/12/2004,11.026942000253712,3.3917595148617377
338,03/12/2004,15.47931196576313,2.0859542191758953
339,04/12/2004,21.96488750421101,2.672529346914368
340,05/12/2004,13.33894835758717,3.908636298032759
341,06/12/2004,11.055883088791392,1.26337884998245
342,07/12/2004,20.470102719613102,0.8562647314860429
343,08/12/2004,20.48140217215449,3.0798964615650233
344,09/12/2004,13.840448069713839,2.5230018656270063
345,10/12/2004,14.157564044335523,1.4515486622249643
346,11/12/2004,20.367320964535377,3.879061940832117
347,12/12/2004,5.5281801181120205,1.4132413940763195
348,13/12/2004,5.886945678908438,1.7899760896330184
349,14/12/2004,11.97244629836882,1.772215523469739
350,15/12/2004,16.432638996211367,0.30257111908200884
351,16/12/2004,21.063800684639187,1.8588777431664851
352,17/12/2004,31.348346249419606,3.8872145135643725
353,18/12/2004,25.892778280636527,2.4237583823561004
354,19/12/2004,16.905233350493535,1.7873465031624691
355,20/12/2004,18.149875645923334,1.4908538638252906
356,21/12/2004,9.463373358112575,2.2483185255370377
357,22/12/2004,18.154318835391436,2.892410172632401
358,23/12/2004,15.768362416655224,2.6763374415994665
359,24/12/2004,21.168116760259004,1.2293152257597613
360,25/12/2004,11.011629347756433,2.23896168347183
361,26/12/2004,22.904757657973683,2.47752974719477
362,27/12/2004,31.855156877352673,0.1909411310782687
363,28/12/2004,17.35724675265181,1.9982519155132248
364,29/12/2004,21.865793528137615,0.0
365,30/12/2004,24.41326079149558,2.481518181546858
366,31/12/2004,14.774203250729556,2.754914273834488
367,01/01/2005,20.29703979407749,2.888995972086744
368,02/01/2005,18.429046544423304,1.1321678610411166
369,03/01/2005,19.180515632810714,2.2147682325962554
370,04/01/2005,11.490516919853594,3.9290269538271874
371,05/01/2005,18.534305702235194,3.9133679358196733
372,06/01/2005,22.716207676081595,1.694728641123225
373,07/01/2005,31.134497676704314,1.9537990778171566
374,08/01/2005,26.790220211400374,3.4476987579207696
375,09/01/2005,37.33498623390713,0.0
376,10/01/2005,11.540526312255452,1.2428291995746608
377,11/01/2005,26.02226605271089,3.7931304210242063
378,12/01/2005,19.93712686235379,3.239032848883663
379,13/01/2005,37.658422523318734,2.3073565992389407
380,14/01/2005,11.178844781142201,0.0
381,15/01/2005,10.901308282125694,1.66284302388057
382,16/01/2005,13.023923625891525,0.8325418850340279
383,17/01/2005,-0.4406644090082317,2.2485827961936913
384,18/01/2005,13.674299660933004,0.4951487243930881
385,19/01/2005,11.613081273769,0.16245222235494317
386,20/01/2005,19.646124367837096,0.0
387,21/01/2005,21.33625742175706,3.6182064475264766
388,22/01/2005,34.88838748777205,1.1249048570153837
389,23/01/2005,26.712082588024423,1.981208214105343
390,24/01/2005,13.2225489923656,1.7361427168716286
391,25/01/2005,10.382926406549426,0.09831893335859543
392,26/01/2005,22.662516185369352,0.0
393,27/01/2005,6.657376168541674,0.19383156856917072
394,28/01/2005,34.49348526924249,0.627654671824702
395,29/01/2005,28.73478096126441,2.3032704332834864
396,30/01/2005,14.174015216235603,0.5161044349239783
397,31/01/2005,3.1872261154639965,4.424953065327259
398,01/02/2005,30.27538685782433,3.318910889768591
399,02/02/2005,17.30619980010683,2.982501476375
400,03/02/2005,29.2503662540418,1.5555988647353338
401,04/02/2005,4.235658963919731,4.067911773629102
402,05/02/2005,13.024079269769615,1.404382901700782
403,06/02/2005,18.36414196418016,1.6915170748247144
404,07/02/2005,18.73276705387908,2.000933452827682
405,08/02/2005,14.342798548300628,2.818693070678635
406,09/02/2005,23.81891185308526,2.7188811241134103
407,10/02/2005,8.888481523723119,1.009040874369147
408,11/02/2005,17.060316872271674,0.9200635168850421
409,12/02/2005,19.38029397357277,2.723485988857902
410,13/02/2005,22.861412457311623,2.8393174666594816
411,14/02/2005,24.602894150606932,1.1347751774948471
412,15/02/2005,8.384859586405286,0.0
413,16/02/2005,4.76835468681918,1.4208189170996433
414,17/02/2005,29.602418901518973,2.698304797758664
415,18/02/2005,21.252864902229142,4.515556834718126
416,19/02/2005,11.707109084694277,0.0
417,20/02/2005,32.01778318144408,1.0836965730727668
418,21/02/2005,19.339480788332104,1.1408448718698114
419,22/02/2005,28.733518528125067,3.8242431738030875
420,23/02/2005,18.914160059957926,1.6858586477248154
421,24/02/2005,36.518593719316996,0.344496828840392
422,25/02/2005,33.821202939996105,2.5986226931149305
423,26/02/2005,16.1189487607916,1.1174199043554416
424,27/02/2005,26.898856341059176,0.0
425,28/02/2005,24.017864250346175,0.3668736181983363
426,01/03/2005,30.405741677386374,4.405812228281131
427,02/03/2005,9.79551306503509,2.33033641502378
428,03/03/2005,24.377115076675576,1.905273706062721
429,04/03/2005,27.665956845096034,1.355352389690114
430,05/03/2005,2.7844378421306306,2.1887862166650227
431,06/03/2005,7.8671525581484065,2.170469185854515
432,07/03/2005,0.30709385509017295,2.1888169468750203
433,08/03/2005,15.93839658699287,1.9161675139092675
434,09/03/2005,24.65524543809161,3.0754309490118468
435,10/03/2005,31.586820757530162,1.7751087803238041
436,11/03/2005,18.972242695661983,0.23592480523097392
437,12/03/2005,32.70195041788894,0.7979348114086431
438,13/03/2005,6.128612829276927,0.0
439,14/03/2005,3.2733577032523105,4.8559774612844615
440,15/03/2005,17.82722527981199,3.066138205494612
441,16/03/2005,21.70993959662404,0.4632842080991879
442,17/03/2005,18.02906519224219,1.3062249964640071
443,18/03/2005,0.057940549164207766,0.7603354707896722
444,19/03/2005,17.53071047309847,4.1113737412646145
445,20/03/2005,6.796603053079078,0.0
446,21/03/2005,24.232454633282565,1.9156000985185786
447,22/03/2005,21.55566723492391,1.5727137598291412
448,23/03/2005,10.016701701101585,3.01091454180572
449,24/03/2005,13.779296777519912,1.5796614916350635
450,25/03/2005,8.962732305908242,0.0
451,26/03/2005,17.764239942108063,1.3534702398104759
452,27/03/2005,26.753756771176114,0.2448068169347024
453,28/03/2005,9.611782214543103,1.8619439191944365
454,29/03/2005,22.769626294449402,3.9447459278129235
455,30/03/2005,13.63453220465087,0.0
456,31/03/2005,11.315084172210433,0.5091775265038161
457,01/04/2005,17.37252444535959,0.8897743681215707
458,02/04/2005,9.174448720282689,1.1527956603145546
459,03/04/2005,13.427934111854267,2.877586418614942
460,04/04/2005,7.73803249881975,1.4727455744459619
461,05/04/2005,35.67050928203297,2.378913955013242
462,06/04/2005,18.629280781586335,0.7774078834188954
463,07/04/2005,12.137772145250558,2.0931110750277124
464,08/04/2005,20.207724393274294,2.935510081284957
465,09/04/2005,17.325734635076827,0.6136148583152476
466,10/04/2005,16.36619986444903,2.940984617852101
467,11/04/2005,23.742220538120737,1.8201113217401348
468,12/04/2005,25.008224966032163,3.347062756560702
469,13/04/2005,13.632381326170698,1.429884790039647
470,14/04/2005,13.232135503710271,2.32577815688414
471,15/04/2005,15.88854050475981,1.677148670295726
472,16/04/2005,-1.9,1.5916499501316466
473,17/04/2005,4.935485776499172,2.137710247831256
474,18/04/2005,30.390221087485067,2.5649684285308276
475,19/04/2005,32.8463746618981,0.0
476,20/04/2005,16.11831381045748,3.943910364246192
477,21/04/2005,23.41004697831624,0.0
478,22/04/2005,21.066826469946438,0.6866305963076684
479,23/04/2005,44.6,1.594637762173304
480,24/04/2005,28.206044488479908,2.373614290947172
481,25/04/2005,17.188045993601257,4.1630753552045885
482,26/04/2005,9.87838498592593,0.0
483,27/04/2005,4.12950875171197,0.9589636620705488
484,28/04/2005,20.114843433761074,0.0
485,29/04/2005,11.63765148096258,1.7882053146449188
486,30/04/2005,5.75631925540303,2.157319245855557
487,01/05/2005,12.607222283915434,4.185559717247674
488,02/05/2005,8.765471572509245,1.9250695956545572
489,03/05/2005,33.21885962939056,3.344856158528014
490,04/05/2005,26.10457360358935,2.6372802198328262
491,05/05/2005,18.247413707065242,1.0703550772487933
492,06/05/2005,31.38886730819682,0.0
493,07/05/2005,19.001154867867452,2.1624220338075224
494,08/05/2005,10.710867024901422,0.0
495,09/05/2005,31.770237532838575,3.7310684907953915
496,10/05/2005,23.077545019387973,1.4904005531502202
497,11/05/2005,9.156750644434835,3.577264884391724
498,12/05/2005,16.636735715878913,1.0012158903667054
499,13/05/2005,10.584267014388432,2.1529635921544372
500,14/05/2005,6.104781371354193,2.061474616060671
501,15/05/2005,26.497936536394967,1.6703250650287635
502,16/05/2005,35.18201826096249,1.074335385391668
503,17/05/2005,5.9655179541907835,2.3430165248799026
504,18/05/2005,23.290038602882575,0.3155338893334887
505,19/05/2005,12.571278354978006,0.0
506,20/05/2005,14.015481104045687,3.6505297746414636
507,21/05/2005,13.085737143427096,2.857662956360716
508,22/05/2005,10.686962299258582,1.840897619554632
509,23/05/2005,18.746377646517555,4.299873624551667
510,24/05/2005,10.978781181644212,1.327873093719053
511,25/05/2005,20.706535058279325,3.773346016990655
512,26/05/2005,17.874120189724525,2.0095432015002452
513,27/05/2005,16.207412132102434,0.1639477416975441
514,28/05/2005,10.30212145946381,4.581093638063023
515,29/05/2005,13.22371770294614,3.2628811835522606
516,30/05/2005,24.989531931875273,1.5535044831403142
517,31/05/2005,22.741987707492296,2.8576679852342095
518,01/06/2005,9.683947681530801,1.1188576739534986
519,02/06/2005,19.195143444098353,3.0144669733268508
520,03/06/2005,24.95416723452595,0.0
521,04/06/2005,3.5734479061234357,0.17155786533786666
522,05/06/2005,23.116849248881902,3.2452741976207484
523,06/06/2005,12.465459096634245,1.355718637545354
524,07/06/2005,23.35742263046034,2.058696881775032
525,08/06/2005,11.576635591354332,0.0
526,09/06/2005,2.3769009206072926,4.580827335251639
527,10/06/2005,3.9431853936931134,3.570118569587425
528,11/06/2005,18.742520826767137,1.4310144219304606
529,12/06/2005,20.611728263014328,1.117331744404087
530,13/06/2005,10.330799666349352,3.3226830740316915
531,14/06/2005,23.957951672646985,4.787790914770739
532,15/06/2005,3.6430910737133235,3.2060666941304214
533,16/06/2005,17.734204553090258,5.078904345335667
534,17/06/2005,7.621993445818811,0.32139504346097625
535,18/06/2005,12.560736882902825,0.47971119716166943
536,19/06/2005,18.73645956331244,0.0
537,20/06/2005,10.718558349861759,2.4188263396880467
538,21/06/2005,14.921389824919052,2.0095885061082037
539,22/06/2005,27.205523820947807,1.505946991571944
540,23/06/2005,13.222653088914686,2.983883881429821
541,24/06/2005,25.69875867404433,3.634387816805963
542,25/06/2005,8.340127013668777,0.0
543,26/06/2005,22.997120956632415,0.8216917493398029
544,27/06/2005,31.04993027961057,3.0006203874517343
545,28/06/2005,-1.9,1.0203983544727215
546,29/06/2005,11.279557663835114,0.5122783011132295
547,30/06/2005,23.414596967625283,3.3056667780066937
548,01/07/2005,16.524508597203507,0.0
549,02/07/2005,21.59583240653671,1.2758809191365528
550,03/07/2005,12.983361768644214,2.2449004811969573
551,04/07/2005,19.082600047375998,0.8572899767700797
552,05/07/2005,16.942869598457847,2.9437484735727373
553,06/07/2005,28.631815631298572,0.8648901404760294
554,07/07/2005,20.564903400854135,3.9054491607325765
555,08/07/2005,21.299574873356985,1.5462390078964499
556,09/07/2005,14.680083857478298,2.7717155367954174
557,10/07/2005,14.011234266669746,2.8866555096273188
